state,date,fips,cases,cases_new,deaths,deaths_new
Indiana,2020-10-03,18,126414,1455,3669,13
Indiana,2020-10-04,18,127501,1087,3674,5
Indiana,2020-10-05,18,128285,784,3681,7
Indiana,2020-10-06,18,129281,996,3711,30
Indiana,2020-10-07,18,130569,1288,3727,16
Indiana,2020-10-08,18,132030,1461,3742,15
Indiana,2020-10-09,18,133864,1834,3761,19
Indiana,2020-10-10,18,135789,1925,3782,21
Indiana,2020-10-11,18,137359,1570,3789,7
Indiana,2020-10-12,18,138933,1574,3795,6
Indiana,2020-10-13,18,140505,1572,3822,27
Indiana,2020-10-14,18,141670,1165,3836,14
Indiana,2020-10-15,18,143617,1947,3864,28
Indiana,2020-10-16,18,145915,2298,3887,23
Indiana,2020-10-17,18,148400,2485,3918,31
Indiana,2020-10-18,18,150005,1605,3937,19
Indiana,2020-10-19,18,151588,1583,3960,23
Indiana,2020-10-20,18,153088,1500,4008,48
Indiana,2020-10-21,18,154822,1734,4023,15
Indiana,2020-10-22,18,157678,2856,4065,42
Indiana,2020-10-23,18,160145,2467,4092,27
Indiana,2020-10-24,18,162886,2741,4118,26
Indiana,2020-10-25,18,165038,2152,4130,12
Indiana,2020-10-26,18,167010,1972,4143,13
Indiana,2020-10-27,18,168996,1986,4194,51
Indiana,2020-10-28,18,171566,2570,4227,33
Indiana,2020-10-29,18,175190,3624,4260,33
Indiana,2020-10-30,18,178372,3182,4286,26
Indiana,2020-10-31,18,181837,3465,4332,46
Indiana,2020-11-01,18,184589,2752,4364,32
Indiana,2020-11-02,18,187665,3076,4390,26
Indiana,2020-11-03,18,190555,2890,4439,49
Indiana,2020-11-04,18,194261,3706,4464,25
Indiana,2020-11-05,18,198684,4423,4511,47
Indiana,2020-11-06,18,203332,4648,4547,36
Indiana,2020-11-07,18,208243,4911,4592,45
Indiana,2020-11-08,18,212895,4652,4629,37
Indiana,2020-11-09,18,217028,4133,4664,35
Indiana,2020-11-10,18,221894,4866,4731,67
Indiana,2020-11-11,18,226935,5041,4762,31
Indiana,2020-11-12,18,233540,6605,4813,51
Indiana,2020-11-13,18,239139,5599,4863,50
Indiana,2020-11-14,18,247466,8327,4888,25
Indiana,2020-11-15,18,254172,6706,4910,22
Indiana,2020-11-16,18,259318,5146,4936,26
Indiana,2020-11-17,18,264810,5492,5025,89
Indiana,2020-11-18,18,270847,6037,5084,59
Indiana,2020-11-19,18,278142,7295,5143,59
Indiana,2020-11-20,18,284960,6818,5206,63
Indiana,2020-11-21,18,291838,6878,5246,40
Indiana,2020-11-22,18,298021,6183,5305,59
Indiana,2020-11-23,18,303575,5554,5332,27
Indiana,2020-11-24,18,309218,5643,5435,103
Indiana,2020-11-25,18,315212,5994,5498,63
Indiana,2020-11-26,18,321595,6383,5561,63
Indiana,2020-11-27,18,327234,5639,5594,33
Indiana,2020-11-28,18,331725,4491,5663,69
Indiana,2020-11-29,18,336027,4302,5685,22
Indiana,2020-11-30,18,341694,5667,5723,38
Indiana,2020-12-01,18,347097,5403,5864,141
Indiana,2020-12-02,18,353722,6625,5973,109
Indiana,2020-12-03,18,362182,8460,6033,60
Indiana,2020-12-04,18,370091,7909,6122,89
Indiana,2020-12-05,18,377790,7699,6207,85
Indiana,2020-12-06,18,384391,6601,6242,35
Indiana,2020-12-07,18,390048,5657,6284,42
Indiana,2020-12-08,18,395449,5401,6410,126
Indiana,2020-12-09,18,401219,5770,6506,96
Indiana,2020-12-10,18,407755,6536,6603,97
Indiana,2020-12-11,18,414961,7206,6673,70
Indiana,2020-12-12,18,422368,7407,6758,85
Indiana,2020-12-13,18,428275,5907,6805,47
Indiana,2020-12-14,18,433242,4967,6840,35
Indiana,2020-12-15,18,437513,4271,6968,128
Indiana,2020-12-16,18,443734,6221,7101,133
Indiana,2020-12-17,18,450074,6340,7180,79
Indiana,2020-12-18,18,456028,5954,7265,85
Indiana,2020-12-19,18,460766,4738,7338,73
Indiana,2020-12-20,18,467258,6492,7404,66
Indiana,2020-12-21,18,471124,3866,7438,34
Indiana,2020-12-22,18,474797,3673,7581,143
Indiana,2020-12-23,18,479476,4679,7645,64
Indiana,2020-12-24,18,485681,6205,7730,85
Indiana,2020-12-25,18,491125,5444,7770,40
Indiana,2020-12-26,18,494967,3842,7801,31
Indiana,2020-12-27,18,496795,1828,7843,42
Indiana,2020-12-28,18,499256,2461,7886,43
Indiana,2020-12-29,18,503242,3986,8051,165
Indiana,2020-12-30,18,507979,4737,8160,109
Indiana,2020-12-31,18,514455,6476,8263,103
Indiana,2021-01-01,18,520750,6295,8371,108
Indiana,2021-01-02,18,526065,5315,8410,39
Indiana,2021-01-03,18,529054,2989,8475,65
Indiana,2021-01-04,18,532671,3617,8514,39
Indiana,2021-01-05,18,536084,3413,8663,149
Indiana,2021-01-06,18,542235,6151,8743,80
Indiana,2021-01-07,18,549514,7279,8823,80
Indiana,2021-01-08,18,555613,6099,8892,69
Indiana,2021-01-09,18,561579,5966,8966,74
Indiana,2021-01-10,18,566670,5091,8985,19
Indiana,2021-01-11,18,570355,3685,9016,31
Indiana,2021-01-12,18,573505,3150,9104,88
Indiana,2021-01-13,18,577153,3648,9163,59
Indiana,2021-01-14,18,581534,4381,9202,39
Indiana,2021-01-15,18,586206,4672,9246,44
Indiana,2021-01-16,18,590093,3887,9287,41
Indiana,2021-01-17,18,593262,3169,9310,23
Indiana,2021-01-18,18,595760,2498,9340,30
Indiana,2021-01-19,18,598494,2734,9466,126
Indiana,2021-01-20,18,601380,2886,9529,63
Indiana,2021-01-21,18,605004,3624,9593,64
Indiana,2021-01-22,18,608498,3494,9642,49
Indiana,2021-01-23,18,611600,3102,9693,51
Indiana,2021-01-24,18,614120,2520,9716,23
Indiana,2021-01-25,18,616310,2190,9728,12
Indiana,2021-01-26,18,618037,1727,9807,79
Indiana,2021-01-27,18,620275,2238,9845,38
Indiana,2021-01-28,18,623094,2819,9879,34
Indiana,2021-01-29,18,625730,2636,9925,46
Indiana,2021-01-30,18,628069,2339,9967,42
Indiana,2021-01-31,18,629793,1724,9974,7
Indiana,2021-02-01,18,631502,1709,9989,15
Indiana,2021-02-02,18,633043,1541,10054,65
Indiana,2021-02-03,18,634470,1427,10091,37
Indiana,2021-02-04,18,636830,2360,11637,1546
Indiana,2021-02-05,18,638314,1484,11686,49
Indiana,2021-02-06,18,641133,2819,11752,66
Indiana,2021-02-07,18,642865,1732,11817,65
Indiana,2021-02-08,18,643898,1033,11875,58
Indiana,2021-02-09,18,645034,1136,11942,67
Indiana,2021-02-10,18,646476,1442,12001,59
Indiana,2021-02-11,18,648183,1707,12027,26
Indiana,2021-02-12,18,649610,1427,12117,90
Indiana,2021-02-13,18,650842,1232,12149,32
Indiana,2021-02-14,18,652060,1218,12173,24
Indiana,2021-02-15,18,652836,776,12191,18
Indiana,2021-02-16,18,653713,877,12231,40
Indiana,2021-02-17,18,654636,923,12250,19
Indiana,2021-02-18,18,655396,760,12281,31
Indiana,2021-02-19,18,656433,1037,12325,44
Indiana,2021-02-20,18,657848,1415,12336,11
Indiana,2021-02-21,18,658730,882,12372,36
Indiana,2021-02-22,18,659547,817,12407,35
Indiana,2021-02-23,18,660229,682,12450,43
Indiana,2021-02-24,18,661241,1012,12467,17
Indiana,2021-02-25,18,662332,1091,12494,27
Indiana,2021-02-26,18,663282,950,12531,37
Indiana,2021-02-27,18,664149,867,12556,25
Indiana,2021-02-28,18,664880,731,12573,17
Indiana,2021-03-01,18,665422,542,12595,22
Indiana,2021-03-02,18,665962,540,12623,28
Indiana,2021-03-03,18,666731,769,12633,10
Indiana,2021-03-04,18,667668,937,12663,30
Indiana,2021-03-05,18,668520,852,12697,34
Indiana,2021-03-06,18,669754,1234,12726,29
Indiana,2021-03-07,18,670500,746,12737,11
Indiana,2021-03-08,18,670975,475,12744,7
Indiana,2021-03-09,18,671570,595,12762,18
Indiana,2021-03-10,18,672439,869,12775,13
Indiana,2021-03-11,18,673349,910,12802,27
Indiana,2021-03-12,18,674293,944,12824,22
Indiana,2021-03-13,18,675127,834,12846,22
Indiana,2021-03-14,18,675822,695,12856,10
Indiana,2021-03-15,18,676235,413,12864,8
Indiana,2021-03-16,18,676799,564,12876,12
Indiana,2021-03-17,18,677705,906,12893,17
Indiana,2021-03-18,18,678669,964,12907,14
Indiana,2021-03-19,18,679529,860,12922,15
Indiana,2021-03-20,18,680420,891,12926,4
Indiana,2021-03-21,18,681188,768,12946,20
Indiana,2021-03-22,18,681699,511,12947,1
Indiana,2021-03-23,18,682360,661,12959,12
Indiana,2021-03-24,18,683330,970,12975,16
Indiana,2021-03-25,18,684281,951,12982,7
Indiana,2021-03-26,18,685382,1101,13002,20
Indiana,2021-03-27,18,686360,978,13011,9
Indiana,2021-03-28,18,687304,944,13023,12
Indiana,2021-03-29,18,688017,713,13028,5
Indiana,2021-03-30,18,688740,723,13038,10
Indiana,2021-03-31,18,689785,1045,13039,1
Indiana,2021-04-01,18,691001,1216,13048,9
Indiana,2021-04-02,18,692207,1206,13069,21
Indiana,2021-04-03,18,693258,1051,13074,5
Indiana,2021-04-04,18,694204,946,13074,0
Indiana,2021-04-05,18,694918,714,13075,1
Indiana,2021-04-06,18,695532,614,13084,9
Indiana,2021-04-07,18,696749,1217,13099,15
Indiana,2021-04-08,18,698132,1383,13114,15
Indiana,2021-04-09,18,699472,1340,13131,17
Indiana,2021-04-10,18,700830,1358,13138,7
Indiana,2021-04-11,18,701988,1158,13148,10
Indiana,2021-04-12,18,703118,1130,13151,3
Indiana,2021-04-13,18,704072,954,13167,16
Indiana,2021-04-14,18,705268,1196,13187,20
Indiana,2021-04-15,18,706642,1374,13194,7
Indiana,2021-04-16,18,707932,1290,13211,17
Indiana,2021-04-17,18,710409,2477,13216,5
Indiana,2021-04-18,18,711366,957,13224,8
Indiana,2021-04-19,18,712076,710,13226,2
Indiana,2021-04-20,18,712755,679,13234,8
Indiana,2021-04-21,18,713907,1152,13248,14
Indiana,2021-04-22,18,715087,1180,13252,4
Indiana,2021-04-23,18,716160,1073,13256,4
Indiana,2021-04-24,18,717263,1103,13271,15
Indiana,2021-04-25,18,718090,827,13274,3
Indiana,2021-04-26,18,718771,681,13280,6
Indiana,2021-04-27,18,719613,842,13293,13
Indiana,2021-04-28,18,720874,1261,13312,19
Indiana,2021-04-29,18,722258,1384,13324,12
Indiana,2021-04-30,18,723741,1483,13332,8
Indiana,2021-05-01,18,724895,1154,13338,6
Indiana,2021-05-02,18,725964,1069,13349,11
Indiana,2021-05-03,18,726760,796,13350,1
Indiana,2021-05-04,18,727536,776,13363,13
Indiana,2021-05-05,18,728677,1141,13373,10
Indiana,2021-05-06,18,729923,1246,13379,6
Indiana,2021-05-07,18,731086,1163,13397,18
Indiana,2021-05-08,18,732135,1049,13405,8
Indiana,2021-05-09,18,733040,905,13418,13
Indiana,2021-05-10,18,733631,591,13419,1
Indiana,2021-05-11,18,734296,665,13434,15
Indiana,2021-05-12,18,735139,843,13445,11
Indiana,2021-05-13,18,736022,883,13450,5
Indiana,2021-05-14,18,736920,898,13466,16
Indiana,2021-05-15,18,738064,1144,13471,5
Indiana,2021-05-16,18,738790,726,13480,9
Indiana,2021-05-17,18,739327,537,13486,6
Indiana,2021-05-18,18,739811,484,13507,21
Indiana,2021-05-19,18,740613,802,13518,11
Indiana,2021-05-20,18,741506,893,13525,7
Indiana,2021-05-21,18,742295,789,13547,22
Indiana,2021-05-22,18,742961,666,13553,6
Indiana,2021-05-23,18,743524,563,13553,0
Indiana,2021-05-24,18,743899,375,13554,1
Indiana,2021-05-25,18,744389,490,13566,12
Indiana,2021-05-26,18,745032,643,13571,5
Indiana,2021-05-27,18,745688,656,13583,12
Indiana,2021-05-28,18,746246,558,13596,13
Indiana,2021-05-29,18,746674,428,13615,19
Indiana,2021-05-30,18,747032,358,13620,5
Indiana,2021-05-31,18,747032,0,13620,0
Indiana,2021-06-01,18,747549,517,13628,8
Indiana,2021-06-02,18,747810,261,13637,9
Indiana,2021-06-03,18,749027,1217,13657,20
Indiana,2021-06-04,18,749471,444,13661,4
Indiana,2021-06-05,18,749890,419,13685,24
Indiana,2021-06-06,18,749890,0,13685,0
Indiana,2021-06-07,18,750418,528,13687,2
Indiana,2021-06-08,18,750782,364,13696,9
Indiana,2021-06-09,18,751136,354,13708,12
Indiana,2021-06-10,18,751596,460,13710,2
Indiana,2021-06-11,18,751991,395,13714,4
Indiana,2021-06-12,18,752437,446,13745,31
Indiana,2021-06-13,18,752437,0,13745,0
Indiana,2021-06-14,18,752871,434,13746,1
Indiana,2021-06-15,18,753174,303,13752,6
Indiana,2021-06-16,18,753511,337,13763,11
Indiana,2021-06-17,18,753773,262,13764,1
Indiana,2021-06-18,18,754043,270,13766,2
Indiana,2021-06-19,18,754583,540,13795,29
Indiana,2021-06-20,18,754583,0,13795,0
Indiana,2021-06-21,18,754867,284,13799,4
Indiana,2021-06-22,18,755172,305,13811,12
Indiana,2021-06-23,18,755454,282,13816,5
Indiana,2021-06-24,18,755741,287,13819,3
Indiana,2021-06-25,18,756046,305,13822,3
Indiana,2021-06-26,18,756046,0,13822,0
Indiana,2021-06-27,18,756046,0,13822,0
Indiana,2021-06-28,18,756608,562,13836,14
Indiana,2021-06-29,18,756877,269,13844,8
Indiana,2021-06-30,18,757279,402,13850,6
Indiana,2021-07-01,18,757671,392,13855,5
Indiana,2021-07-02,18,758078,407,13863,8
Indiana,2021-07-03,18,758078,0,13863,0
Indiana,2021-07-04,18,758078,0,13863,0
Indiana,2021-07-05,18,758078,0,13863,0
Indiana,2021-07-06,18,759056,978,13884,21
Indiana,2021-07-07,18,759428,372,13892,8
Indiana,2021-07-08,18,759985,557,13909,17
Indiana,2021-07-09,18,760422,437,13914,5
Indiana,2021-07-10,18,760422,0,13914,0
Indiana,2021-07-11,18,760422,0,13914,0
Indiana,2021-07-12,18,761263,841,13923,9
Indiana,2021-07-13,18,761838,575,13933,10
Indiana,2021-07-14,18,762419,581,13938,5
Indiana,2021-07-15,18,762976,557,13939,1
Indiana,2021-07-16,18,763522,546,13940,1
Indiana,2021-07-17,18,763522,0,13940,0
Indiana,2021-07-18,18,763522,0,13940,0
Indiana,2021-07-19,18,764833,1311,13952,12
Indiana,2021-07-20,18,765490,657,13958,6
Indiana,2021-07-21,18,766200,710,13964,6
Indiana,2021-07-22,18,767052,852,13963,0
Indiana,2021-07-23,18,767812,760,13965,2
Indiana,2021-07-24,18,767812,0,13965,0
Indiana,2021-07-25,18,767812,0,13965,0
Indiana,2021-07-26,18,769712,1900,13965,0
Indiana,2021-07-27,18,770770,1058,13980,15
Indiana,2021-07-28,18,771986,1216,13993,13
Indiana,2021-07-29,18,773236,1250,13999,6
Indiana,2021-07-30,18,774662,1426,14005,6
Iowa,2020-03-08,19,3,3,0,0
Iowa,2020-03-09,19,8,5,0,0
Iowa,2020-03-10,19,13,5,0,0
Iowa,2020-03-11,19,14,1,0,0
Iowa,2020-03-12,19,16,2,0,0
Iowa,2020-03-13,19,17,1,0,0
Iowa,2020-03-14,19,18,1,0,0
Iowa,2020-03-15,19,22,4,0,0
Iowa,2020-03-16,19,22,0,0,0
Iowa,2020-03-17,19,29,7,0,0
Iowa,2020-03-18,19,38,9,0,0
Iowa,2020-03-19,19,44,6,0,0
Iowa,2020-03-20,19,45,1,0,0
Iowa,2020-03-21,19,68,23,0,0
Iowa,2020-03-22,19,90,22,0,0
Iowa,2020-03-23,19,105,15,0,0
Iowa,2020-03-24,19,124,19,1,1
Iowa,2020-03-25,19,147,23,1,0
Iowa,2020-03-26,19,179,32,1,0
Iowa,2020-03-27,19,236,57,3,2
Iowa,2020-03-28,19,298,62,3,0
Iowa,2020-03-29,19,336,38,4,1
Iowa,2020-03-30,19,424,88,6,2
Iowa,2020-03-31,19,498,74,7,1
Iowa,2020-04-01,19,549,51,9,2
Iowa,2020-04-02,19,614,65,11,2
Iowa,2020-04-03,19,699,85,11,0
Iowa,2020-04-04,19,786,87,11,0
Iowa,2020-04-05,19,868,82,22,11
Iowa,2020-04-06,19,946,78,25,3
Iowa,2020-04-07,19,1048,102,26,1
Iowa,2020-04-08,19,1145,97,27,1
Iowa,2020-04-09,19,1270,125,27,0
Iowa,2020-04-10,19,1388,118,31,4
Iowa,2020-04-11,19,1510,122,34,3
Iowa,2020-04-12,19,1587,77,41,7
Iowa,2020-04-13,19,1710,123,44,3
Iowa,2020-04-14,19,1899,189,44,0
Iowa,2020-04-15,19,1995,96,53,9
Iowa,2020-04-16,19,2141,146,60,7
Iowa,2020-04-17,19,2332,191,64,4
Iowa,2020-04-18,19,2513,181,74,10
Iowa,2020-04-19,19,2915,402,75,1
Iowa,2020-04-20,19,3175,260,79,4
Iowa,2020-04-21,19,3641,466,83,4
Iowa,2020-04-22,19,3764,123,90,7
Iowa,2020-04-23,19,3939,175,96,6
Iowa,2020-04-24,19,4459,520,107,11
Iowa,2020-04-25,19,5109,650,112,5
Iowa,2020-04-26,19,5490,381,118,6
Iowa,2020-04-27,19,5868,378,127,9
Iowa,2020-04-28,19,6376,508,136,9
Iowa,2020-04-29,19,6843,467,148,12
Iowa,2020-04-30,19,7145,302,162,14
Iowa,2020-05-01,19,7883,738,170,8
Iowa,2020-05-02,19,8641,758,175,5
Iowa,2020-05-03,19,9169,528,184,9
Iowa,2020-05-04,19,9703,534,188,4
Iowa,2020-05-05,19,10111,408,207,19
Iowa,2020-05-06,19,10404,293,219,12
Iowa,2020-05-07,19,11059,655,231,12
Iowa,2020-05-08,19,11457,398,243,12
Iowa,2020-05-09,19,11671,214,252,9
Iowa,2020-05-10,19,11959,288,265,13
Iowa,2020-05-11,19,12373,414,271,6
Iowa,2020-05-12,19,12912,539,289,18
Iowa,2020-05-13,19,13289,377,306,17
Iowa,2020-05-14,19,13675,386,318,12
Iowa,2020-05-15,19,14049,374,336,18
Iowa,2020-05-16,19,14328,279,346,10
Iowa,2020-05-17,19,14651,323,351,5
Iowa,2020-05-18,19,14955,304,355,4
Iowa,2020-05-19,19,15296,341,367,12
Iowa,2020-05-20,19,15868,572,400,33
Iowa,2020-05-21,19,16170,302,414,14
Iowa,2020-05-22,19,16510,340,441,27
Iowa,2020-05-23,19,16898,388,446,5
Iowa,2020-05-24,19,17434,536,456,10
Iowa,2020-05-25,19,17628,194,460,4
Iowa,2020-05-26,19,17999,371,480,20
Iowa,2020-05-27,19,18446,447,496,16
Iowa,2020-05-28,19,18672,226,510,14
Iowa,2020-05-29,19,19019,347,525,15
Iowa,2020-05-30,19,19336,317,531,6
Iowa,2020-05-31,19,19621,285,537,6
Iowa,2020-06-01,19,19789,168,558,21
Iowa,2020-06-02,19,20017,228,564,6
Iowa,2020-06-03,19,20376,359,574,10
Iowa,2020-06-04,19,20943,567,590,16
Iowa,2020-06-05,19,21332,389,597,7
Iowa,2020-06-06,19,21527,195,602,5
Iowa,2020-06-07,19,21794,267,606,4
Iowa,2020-06-08,19,22111,317,623,17
Iowa,2020-06-09,19,22271,160,629,6
Iowa,2020-06-10,19,22733,462,638,9
Iowa,2020-06-11,19,23103,370,641,3
Iowa,2020-06-12,19,23455,352,650,9
Iowa,2020-06-13,19,23792,337,651,1
Iowa,2020-06-14,19,23959,167,652,1
Iowa,2020-06-15,19,24110,151,661,9
Iowa,2020-06-16,19,24263,153,670,9
Iowa,2020-06-17,19,24616,353,677,7
Iowa,2020-06-18,19,24959,343,680,3
Iowa,2020-06-19,19,25424,465,681,1
Iowa,2020-06-20,19,25552,128,685,4
Iowa,2020-06-21,19,26020,468,686,1
Iowa,2020-06-22,19,26217,197,687,1
Iowa,2020-06-23,19,26470,253,690,3
Iowa,2020-06-24,19,26897,427,694,4
Iowa,2020-06-25,19,27384,487,702,8
Iowa,2020-06-26,19,27828,444,704,2
Iowa,2020-06-27,19,28203,375,704,0
Iowa,2020-06-28,19,28520,317,706,2
Iowa,2020-06-29,19,28874,354,712,6
Iowa,2020-06-30,19,29152,278,717,5
Iowa,2020-07-01,19,29618,466,717,0
Iowa,2020-07-02,19,30259,641,719,2
Iowa,2020-07-03,19,30631,372,721,2
Iowa,2020-07-04,19,31167,536,721,0
Iowa,2020-07-05,19,31612,445,721,0
Iowa,2020-07-06,19,31764,152,725,4
Iowa,2020-07-07,19,32153,389,732,7
Iowa,2020-07-08,19,32716,563,739,7
Iowa,2020-07-09,19,33316,600,742,3
Iowa,2020-07-10,19,34232,916,748,6
Iowa,2020-07-11,19,34695,463,748,0
Iowa,2020-07-12,19,35410,715,752,4
Iowa,2020-07-13,19,35631,221,755,3
Iowa,2020-07-14,19,35942,311,759,4
Iowa,2020-07-15,19,36536,594,777,18
Iowa,2020-07-16,19,37414,878,781,4
Iowa,2020-07-17,19,37903,489,785,4
Iowa,2020-07-18,19,38314,411,790,5
Iowa,2020-07-19,19,38813,499,793,3
Iowa,2020-07-20,19,39343,530,798,5
Iowa,2020-07-21,19,39721,378,808,10
Iowa,2020-07-22,19,40208,487,814,6
Iowa,2020-07-23,19,40796,588,820,6
Iowa,2020-07-24,19,41434,638,826,6
Iowa,2020-07-25,19,41886,452,826,0
Iowa,2020-07-26,19,42357,471,829,3
Iowa,2020-07-27,19,42696,339,836,7
Iowa,2020-07-28,19,42928,232,839,3
Iowa,2020-07-29,19,43623,695,854,15
Iowa,2020-07-30,19,44285,662,865,11
Iowa,2020-07-31,19,44753,468,872,7
Iowa,2020-08-01,19,45293,540,874,2
Iowa,2020-08-02,19,45723,430,878,4
Iowa,2020-08-03,19,45905,182,884,6
Iowa,2020-08-04,19,46231,326,888,4
Iowa,2020-08-05,19,46836,605,900,12
Iowa,2020-08-06,19,47559,723,912,12
Iowa,2020-08-07,19,47920,361,915,3
Iowa,2020-08-08,19,48311,391,926,11
Iowa,2020-08-09,19,48919,608,931,5
Iowa,2020-08-10,19,49164,245,935,4
Iowa,2020-08-11,19,49521,357,946,11
Iowa,2020-08-12,19,49973,452,953,7
Iowa,2020-08-13,19,50678,705,964,11
Iowa,2020-08-14,19,51272,594,972,8
Iowa,2020-08-15,19,52065,793,975,3
Iowa,2020-08-16,19,52447,382,975,0
Iowa,2020-08-17,19,52829,382,987,12
Iowa,2020-08-18,19,53201,372,1002,15
Iowa,2020-08-19,19,53541,340,1011,9
Iowa,2020-08-20,19,54533,992,1016,5
Iowa,2020-08-21,19,55331,798,1030,14
Iowa,2020-08-22,19,55996,665,1033,3
Iowa,2020-08-23,19,56441,445,1037,4
Iowa,2020-08-24,19,56941,500,1047,10
Iowa,2020-08-25,19,57606,665,1059,12
Iowa,2020-08-26,19,58864,1258,1077,18
Iowa,2020-08-27,19,61484,2620,1091,14
Iowa,2020-08-28,19,62828,1344,1108,17
Iowa,2020-08-29,19,63836,1008,1110,2
Iowa,2020-08-30,19,64599,763,1113,3
Iowa,2020-08-31,19,65252,653,1120,7
Iowa,2020-09-01,19,65846,594,1125,5
Iowa,2020-09-02,19,66463,617,1134,9
Iowa,2020-09-03,19,67693,1230,1137,3
Iowa,2020-09-04,19,68757,1064,1158,21
Iowa,2020-09-05,19,69690,933,1165,7
Iowa,2020-09-06,19,70210,520,1167,2
Iowa,2020-09-07,19,70537,327,1170,3
Iowa,2020-09-08,19,71018,481,1185,15
Iowa,2020-09-09,19,71594,576,1204,19
Iowa,2020-09-10,19,72548,954,1208,4
Iowa,2020-09-11,19,73399,851,1216,8
Iowa,2020-09-12,19,74204,805,1218,2
Iowa,2020-09-13,19,74675,471,1220,2
Iowa,2020-09-14,19,75069,394,1233,13
Iowa,2020-09-15,19,75722,653,1234,1
Iowa,2020-09-16,19,76680,958,1248,14
Iowa,2020-09-17,19,77865,1185,1257,9
Iowa,2020-09-18,19,78839,974,1264,7
Iowa,2020-09-19,19,79785,946,1265,1
Iowa,2020-09-20,19,80410,625,1265,0
Iowa,2020-09-21,19,81006,596,1284,19
Iowa,2020-09-22,19,81674,668,1293,9
Iowa,2020-09-23,19,82956,1282,1298,5
Iowa,2020-09-24,19,83993,1037,1303,5
Iowa,2020-09-25,19,85031,1038,1312,9
Iowa,2020-09-26,19,85908,877,1314,2
Iowa,2020-09-27,19,86624,716,1316,2
Iowa,2020-09-28,19,87256,632,1324,8
Iowa,2020-09-29,19,88234,978,1341,17
Iowa,2020-09-30,19,89248,1014,1358,17
Iowa,2020-10-01,19,90483,1235,1366,8
Iowa,2020-10-02,19,91483,1000,1377,11
Iowa,2020-10-03,19,92302,819,1381,4
Iowa,2020-10-04,19,92744,442,1387,6
Iowa,2020-10-05,19,93261,517,1399,12
Iowa,2020-10-06,19,93909,648,1414,15
Iowa,2020-10-07,19,95205,1296,1419,5
Iowa,2020-10-08,19,96749,1544,1433,14
Iowa,2020-10-09,19,98023,1274,1454,21
Iowa,2020-10-10,19,99099,1076,1460,6
Iowa,2020-10-11,19,99941,842,1462,2
Iowa,2020-10-12,19,100451,510,1481,19
Iowa,2020-10-13,19,101531,1080,1491,10
Iowa,2020-10-14,19,102905,1374,1505,14
Iowa,2020-10-15,19,104232,1327,1516,11
Iowa,2020-10-16,19,105746,1514,1524,8
Iowa,2020-10-17,19,106698,952,1528,4
Iowa,2020-10-18,19,107334,636,1532,4
Iowa,2020-10-19,19,108114,780,1548,16
Iowa,2020-10-20,19,109210,1096,1576,28
Iowa,2020-10-21,19,110444,1234,1594,18
Iowa,2020-10-22,19,112242,1798,1617,23
Iowa,2020-10-23,19,113596,1354,1629,12
Iowa,2020-10-24,19,114952,1356,1634,5
Iowa,2020-10-25,19,116238,1286,1635,1
Iowa,2020-10-26,19,117198,960,1657,22
Iowa,2020-10-27,19,118852,1654,1680,23
Iowa,2020-10-28,19,120911,2059,1691,11
Iowa,2020-10-29,19,123232,2321,1705,14
Iowa,2020-10-30,19,125973,2741,1714,9
Iowa,2020-10-31,19,128798,2825,1716,2
Iowa,2020-11-01,19,131097,2299,1733,17
Iowa,2020-11-02,19,132697,1600,1755,22
Iowa,2020-11-03,19,134576,1879,1780,25
Iowa,2020-11-04,19,137315,2739,1801,21
Iowa,2020-11-05,19,142795,5480,1814,13
Iowa,2020-11-06,19,146267,3472,1828,14
Iowa,2020-11-07,19,150639,4372,1842,14
Iowa,2020-11-08,19,155583,4944,1845,3
Iowa,2020-11-09,19,159910,4327,1872,27
Iowa,2020-11-10,19,163827,3917,1898,26
Iowa,2020-11-11,19,168457,4630,1927,29
Iowa,2020-11-12,19,173401,4944,1947,20
Iowa,2020-11-13,19,178890,5489,1972,25
Iowa,2020-11-14,19,183557,4667,1985,13
Iowa,2020-11-15,19,186314,2757,1989,4
Iowa,2020-11-16,19,189597,3283,2023,34
Iowa,2020-11-17,19,193196,3599,2064,41
Iowa,2020-11-18,19,197532,4336,2102,38
Iowa,2020-11-19,19,201572,4040,2127,25
Iowa,2020-11-20,19,205918,4346,2159,32
Iowa,2020-11-21,19,209203,3285,2191,32
Iowa,2020-11-22,19,211664,2461,2202,11
Iowa,2020-11-23,19,214792,3128,2222,20
Iowa,2020-11-24,19,217786,2994,2271,49
Iowa,2020-11-25,19,221288,3502,2312,41
Iowa,2020-11-26,19,223323,2035,2349,37
Iowa,2020-11-27,19,225065,1742,2360,11
Iowa,2020-11-28,19,227181,2116,2375,15
Iowa,2020-11-29,19,228690,1509,2399,24
Iowa,2020-11-30,19,230634,1944,2426,27
Iowa,2020-12-01,19,233062,2428,2449,23
Iowa,2020-12-02,19,236159,3097,2518,69
Iowa,2020-12-03,19,238722,2563,2603,85
Iowa,2020-12-04,19,241531,2809,2665,62
Iowa,2020-12-05,19,243385,1854,2682,17
Iowa,2020-12-06,19,244689,1304,2717,35
Iowa,2020-12-07,19,245985,1296,2723,6
Iowa,2020-12-08,19,246237,252,2915,192
Iowa,2020-12-09,19,248782,2545,3017,102
Iowa,2020-12-10,19,251027,2245,3116,99
Iowa,2020-12-11,19,253612,2585,3193,77
